timestamp,protocol,src_ip,dst_ip,packet_length,port,vulnerability,severity,cvss_score,is_malicious
2025-11-01 09:36:03.000,HTTPS,192.168.1.18,192.168.1.20,217,25,None,LOW,0.0,0
2025-11-01 09:36:04.400,TCP,192.168.1.51,192.168.1.105,1897,445,None,LOW,0.0,0
2025-11-01 09:36:05.800,ARP,192.168.1.68,192.168.1.54,40,3306,None,LOW,0.0,0
2025-11-01 09:36:07.200,HTTP,192.168.1.20,192.168.1.1,417,8080,None,LOW,0.0,0
2025-11-01 09:36:08.600,ARP,192.168.1.9,192.168.1.109,552,443,None,LOW,0.0,0
2025-11-01 09:36:10.000,ICMP,192.168.1.80,192.168.1.90,104,21,None,LOW,0.0,0
2025-11-01 09:36:11.400,ARP,192.168.1.26,192.168.1.98,160,8080,None,LOW,0.0,0
2025-11-01 09:36:12.800,TCP,192.168.1.102,192.168.1.119,364,3389,None,LOW,0.0,0
2025-11-01 09:36:14.200,UDP,192.168.1.25,192.168.1.10,236,80,None,LOW,0.0,0
2025-11-01 09:36:15.600,HTTPS,192.168.1.68,192.168.1.23,1879,22,None,LOW,0.0,0
2025-11-01 09:36:17.000,HTTPS,192.168.1.41,192.168.1.51,276,3306,None,LOW,0.0,0
2025-11-01 09:36:18.400,ARP,192.168.1.59,192.168.1.113,687,3389,None,LOW,0.0,0
2025-11-01 09:36:19.800,HTTPS,192.168.1.45,192.168.1.24,420,443,None,LOW,0.0,0
2025-11-01 09:36:21.200,TCP,192.168.1.41,192.168.1.13,562,445,None,LOW,0.0,0
2025-11-01 09:36:22.600,UDP,192.168.1.38,192.168.1.29,96,3389,None,LOW,0.0,0
2025-11-01 09:36:24.000,HTTPS,192.168.1.117,192.168.1.58,311,110,None,LOW,0.0,0
2025-11-01 09:36:25.400,HTTPS,192.168.1.19,192.168.1.110,226,21,None,LOW,0.0,0
2025-11-01 09:36:26.800,TCP,192.168.1.14,192.168.1.91,103,3306,None,LOW,0.0,0
2025-11-01 09:36:28.200,HTTPS,192.168.1.21,192.168.1.95,742,8080,None,LOW,0.0,0
2025-11-01 09:36:29.600,TCP,192.168.1.15,192.168.1.43,40,110,Port Scan,MEDIUM,4.0,1
2025-11-01 09:36:31.000,HTTPS,192.168.1.3,192.168.1.10,1231,110,None,LOW,0.0,0
2025-11-01 09:36:32.400,DNS,192.168.1.37,192.168.1.31,40,110,None,LOW,0.0,0
2025-11-01 09:36:33.800,HTTP,192.168.1.117,192.168.1.103,203,21,None,LOW,0.0,0
2025-11-01 09:36:35.200,ARP,192.168.1.114,192.168.1.74,757,3306,None,LOW,0.0,0
2025-11-01 09:36:36.600,HTTPS,192.168.1.46,192.168.1.88,58,110,None,LOW,0.0,0
2025-11-01 09:36:38.000,ARP,192.168.1.16,192.168.1.97,406,445,None,LOW,0.0,0
2025-11-01 09:36:39.400,HTTP,192.168.1.14,192.168.1.14,357,8443,None,LOW,0.0,0
2025-11-01 09:36:40.800,DNS,192.168.1.9,192.168.1.99,362,8443,None,LOW,0.0,0
2025-11-01 09:36:42.200,TCP,192.168.1.111,192.168.1.109,161,22,None,LOW,0.0,0
2025-11-01 09:36:43.600,HTTPS,192.168.1.7,192.168.1.34,139,443,None,LOW,0.0,0
2025-11-01 09:36:45.000,HTTP,192.168.1.14,192.168.1.17,40,53,None,LOW,0.0,0
2025-11-01 09:36:46.400,HTTP,192.168.1.6,192.168.1.21,215,110,None,LOW,0.0,0
2025-11-01 09:36:47.800,ARP,192.168.1.85,192.168.1.96,735,80,ARP Spoof,CRITICAL,8.1,1
2025-11-01 09:36:49.200,ARP,192.168.1.15,192.168.1.67,141,110,None,LOW,0.0,0
2025-11-01 09:36:50.600,ARP,192.168.1.52,192.168.1.58,150,3389,None,LOW,0.0,0
2025-11-01 09:36:52.000,HTTPS,192.168.1.72,192.168.1.79,1648,445,None,LOW,0.0,0
2025-11-01 09:36:53.400,HTTPS,192.168.1.34,192.168.1.8,201,8443,None,LOW,0.0,0
2025-11-01 09:36:54.800,ARP,192.168.1.104,192.168.1.96,373,445,None,LOW,0.0,0
2025-11-01 09:36:56.200,HTTPS,192.168.1.1,192.168.1.38,465,8080,None,LOW,0.0,0
2025-11-01 09:36:57.600,ICMP,192.168.1.96,192.168.1.26,200,8080,None,LOW,0.0,0
2025-11-01 09:36:59.000,HTTP,192.168.1.113,192.168.1.64,554,445,None,LOW,0.0,0
2025-11-01 09:37:00.400,DNS,192.168.1.115,192.168.1.30,802,445,None,LOW,0.0,0
2025-11-01 09:37:01.800,HTTPS,192.168.1.69,192.168.1.9,723,443,None,LOW,0.0,0
2025-11-01 09:37:03.200,HTTPS,192.168.1.94,192.168.1.32,827,443,None,LOW,0.0,0
2025-11-01 09:37:04.600,DNS,192.168.1.86,192.168.1.11,40,445,None,LOW,0.0,0
2025-11-01 09:37:06.000,DNS,192.168.1.20,192.168.1.86,59,8080,None,LOW,0.0,0
2025-11-01 09:37:07.400,ICMP,192.168.1.80,192.168.1.34,131,443,None,LOW,0.0,0
2025-11-01 09:37:08.800,HTTP,192.168.1.7,192.168.1.105,94,80,None,LOW,0.0,0
2025-11-01 09:37:10.200,HTTP,192.168.1.7,192.168.1.18,103,3389,None,LOW,0.0,0
2025-11-01 09:37:11.600,DNS,192.168.1.50,192.168.1.19,711,25,None,LOW,0.0,0
2025-11-01 09:37:13.000,ARP,192.168.1.114,192.168.1.54,278,8443,None,LOW,0.0,0
2025-11-01 09:37:14.400,HTTPS,192.168.1.2,192.168.1.82,207,443,None,LOW,0.0,0
2025-11-01 09:37:15.800,HTTP,192.168.1.47,192.168.1.37,186,443,None,LOW,0.0,0
2025-11-01 09:37:17.200,HTTP,192.168.1.14,192.168.1.82,151,22,None,LOW,0.0,0
2025-11-01 09:37:18.600,UDP,192.168.1.31,192.168.1.12,183,3306,None,LOW,0.0,0
2025-11-01 09:37:20.000,HTTPS,192.168.1.50,192.168.1.4,1293,3389,None,LOW,0.0,0
2025-11-01 09:37:21.400,HTTPS,192.168.1.61,192.168.1.111,40,110,None,LOW,0.0,0
2025-11-01 09:37:22.800,HTTPS,192.168.1.41,192.168.1.43,1129,53,None,LOW,0.0,0
2025-11-01 09:37:24.200,HTTPS,192.168.1.14,192.168.1.27,3836,22,None,LOW,0.0,0
2025-11-01 09:37:25.600,HTTP,192.168.1.5,192.168.1.51,1119,8443,None,LOW,0.0,0
2025-11-01 09:37:27.000,HTTPS,192.168.1.75,192.168.1.5,74,53,Port Scan,MEDIUM,4.0,1
2025-11-01 09:37:28.400,HTTP,192.168.1.104,192.168.1.6,136,8443,None,LOW,0.0,0
2025-11-01 09:37:29.800,TCP,192.168.1.5,192.168.1.77,845,21,None,LOW,0.0,0
2025-11-01 09:37:31.200,HTTPS,192.168.1.64,192.168.1.87,181,110,None,LOW,0.0,0
2025-11-01 09:37:32.600,ARP,192.168.1.29,192.168.1.106,133,443,None,LOW,0.0,0
2025-11-01 09:37:34.000,UDP,192.168.1.75,192.168.1.56,216,8443,None,LOW,0.0,0
2025-11-01 09:37:35.400,DNS,192.168.1.5,192.168.1.89,63,25,None,LOW,0.0,0
2025-11-01 09:37:36.800,ARP,192.168.1.113,192.168.1.110,209,8080,None,LOW,0.0,0
2025-11-01 09:37:38.200,HTTPS,192.168.1.118,192.168.1.68,57,21,None,LOW,0.0,0
2025-11-01 09:37:39.600,HTTPS,192.168.1.96,192.168.1.116,582,110,None,LOW,0.0,0
2025-11-01 09:37:41.000,DNS,192.168.1.36,192.168.1.119,88,3306,DNS Poisoning,HIGH,7.4,1
2025-11-01 09:37:42.400,ICMP,192.168.1.79,192.168.1.96,260,22,None,LOW,0.0,0
2025-11-01 09:37:43.800,DNS,192.168.1.19,192.168.1.44,143,110,None,LOW,0.0,0
2025-11-01 09:37:45.200,ARP,192.168.1.64,192.168.1.15,387,3389,None,LOW,0.0,0
2025-11-01 09:37:46.600,DNS,192.168.1.22,192.168.1.90,656,21,None,LOW,0.0,0
2025-11-01 09:37:48.000,HTTPS,192.168.1.34,192.168.1.42,345,445,None,LOW,0.0,0
2025-11-01 09:37:49.400,HTTP,192.168.1.56,192.168.1.11,105,445,None,LOW,0.0,0
2025-11-01 09:37:50.800,ARP,192.168.1.17,192.168.1.73,124,53,ARP Spoof,CRITICAL,8.1,1
2025-11-01 09:37:52.200,ICMP,192.168.1.76,192.168.1.11,4154,3389,None,LOW,0.0,0
2025-11-01 09:37:53.600,HTTP,192.168.1.89,192.168.1.66,763,22,None,LOW,0.0,0
2025-11-01 09:37:55.000,DNS,192.168.1.56,192.168.1.109,192,80,DNS Poisoning,HIGH,7.4,1
2025-11-01 09:37:56.400,HTTPS,192.168.1.17,192.168.1.27,122,445,None,LOW,0.0,0
2025-11-01 09:37:57.800,ARP,192.168.1.74,192.168.1.118,43,3389,None,LOW,0.0,0
2025-11-01 09:37:59.200,HTTP,192.168.1.92,192.168.1.58,947,53,None,LOW,0.0,0
2025-11-01 09:38:00.600,HTTPS,192.168.1.82,192.168.1.90,104,21,None,LOW,0.0,0
2025-11-01 09:38:02.000,DNS,192.168.1.115,192.168.1.72,866,443,None,LOW,0.0,0
2025-11-01 09:38:03.400,HTTPS,192.168.1.18,192.168.1.21,660,8443,None,LOW,0.0,0
2025-11-01 09:38:04.800,DNS,192.168.1.45,192.168.1.21,1240,3389,None,LOW,0.0,0
2025-11-01 09:38:06.200,TCP,192.168.1.96,192.168.1.72,608,21,None,LOW,0.0,0
2025-11-01 09:38:07.600,UDP,192.168.1.78,192.168.1.1,190,8443,None,LOW,0.0,0
2025-11-01 09:38:09.000,HTTPS,192.168.1.56,192.168.1.102,249,3389,None,LOW,0.0,0
2025-11-01 09:38:10.400,HTTPS,192.168.1.80,192.168.1.58,252,80,None,LOW,0.0,0
2025-11-01 09:38:11.800,HTTP,192.168.1.50,192.168.1.13,177,22,None,LOW,0.0,0
2025-11-01 09:38:13.200,ICMP,192.168.1.58,192.168.1.73,40,22,None,LOW,0.0,0
2025-11-01 09:38:14.600,UDP,192.168.1.18,192.168.1.92,40,3389,None,LOW,0.0,0
2025-11-01 09:38:16.000,ARP,192.168.1.80,192.168.1.6,608,22,None,LOW,0.0,0
2025-11-01 09:38:17.400,TCP,192.168.1.81,192.168.1.111,196,21,None,LOW,0.0,0
2025-11-01 09:38:18.800,HTTPS,192.168.1.7,192.168.1.87,774,80,None,LOW,0.0,0
2025-11-01 09:38:20.200,ARP,192.168.1.76,192.168.1.112,155,22,None,LOW,0.0,0
2025-11-01 09:38:21.600,HTTP,192.168.1.98,192.168.1.100,244,443,None,LOW,0.0,0
2025-11-01 09:38:23.000,DNS,192.168.1.10,192.168.1.58,746,3389,None,LOW,0.0,0
2025-11-01 09:38:24.400,HTTP,192.168.1.69,192.168.1.17,1581,80,None,LOW,0.0,0
2025-11-01 09:38:25.800,TCP,192.168.1.85,192.168.1.73,167,25,None,LOW,0.0,0
2025-11-01 09:38:27.200,TCP,192.168.1.3,192.168.1.12,73,443,None,LOW,0.0,0
2025-11-01 09:38:28.600,DNS,192.168.1.83,192.168.1.86,1049,80,None,LOW,0.0,0
2025-11-01 09:38:30.000,HTTP,192.168.1.109,192.168.1.115,173,3389,None,LOW,0.0,0
2025-11-01 09:38:31.400,HTTPS,192.168.1.44,192.168.1.52,136,445,None,LOW,0.0,0
2025-11-01 09:38:32.800,HTTPS,192.168.1.99,192.168.1.76,151,80,None,LOW,0.0,0
2025-11-01 09:38:34.200,HTTPS,192.168.1.70,192.168.1.118,103,21,None,LOW,0.0,0
2025-11-01 09:38:35.600,HTTP,192.168.1.14,192.168.1.70,619,110,None,LOW,0.0,0
2025-11-01 09:38:37.000,UDP,192.168.1.4,192.168.1.108,49,53,None,LOW,0.0,0
2025-11-01 09:38:38.400,ARP,192.168.1.109,192.168.1.73,276,8080,None,LOW,0.0,0
2025-11-01 09:38:39.800,HTTPS,192.168.1.115,192.168.1.52,330,21,None,LOW,0.0,0
2025-11-01 09:38:41.200,HTTPS,192.168.1.18,192.168.1.37,119,25,None,LOW,0.0,0
2025-11-01 09:38:42.600,HTTPS,192.168.1.93,192.168.1.117,1643,8080,None,LOW,0.0,0
2025-11-01 09:38:44.000,ARP,192.168.1.99,192.168.1.3,719,3306,None,LOW,0.0,0
2025-11-01 09:38:45.400,HTTPS,192.168.1.52,192.168.1.98,141,22,None,LOW,0.0,0
2025-11-01 09:38:46.800,UDP,192.168.1.38,192.168.1.8,215,8443,None,LOW,0.0,0
2025-11-01 09:38:48.200,HTTPS,192.168.1.80,192.168.1.10,715,445,None,LOW,0.0,0
2025-11-01 09:38:49.600,ICMP,192.168.1.20,192.168.1.47,269,8080,None,LOW,0.0,0
2025-11-01 09:38:51.000,TCP,192.168.1.88,192.168.1.41,1315,110,None,LOW,0.0,0
2025-11-01 09:38:52.400,HTTPS,192.168.1.99,192.168.1.64,482,3389,None,LOW,0.0,0
2025-11-01 09:38:53.800,UDP,192.168.1.44,192.168.1.42,331,110,None,LOW,0.0,0
2025-11-01 09:38:55.200,HTTP,192.168.1.51,192.168.1.43,328,445,None,LOW,0.0,0
2025-11-01 09:38:56.600,TCP,192.168.1.19,192.168.1.9,10707,21,None,LOW,0.0,0
2025-11-01 09:38:58.000,HTTPS,192.168.1.120,192.168.1.14,72,443,None,LOW,0.0,0
2025-11-01 09:38:59.400,UDP,192.168.1.68,192.168.1.101,65,445,None,LOW,0.0,0
2025-11-01 09:39:00.800,TCP,192.168.1.97,192.168.1.91,183,445,None,LOW,0.0,0
2025-11-01 09:39:02.200,TCP,192.168.1.66,192.168.1.105,1320,3306,None,LOW,0.0,0
2025-11-01 09:39:03.600,TCP,192.168.1.13,192.168.1.96,40,110,None,LOW,0.0,0
2025-11-01 09:39:05.000,HTTPS,192.168.1.62,192.168.1.4,40,110,None,LOW,0.0,0
2025-11-01 09:39:06.400,HTTP,192.168.1.61,192.168.1.2,151,8443,None,LOW,0.0,0
2025-11-01 09:39:07.800,HTTPS,192.168.1.109,192.168.1.115,3115,3306,None,LOW,0.0,0
2025-11-01 09:39:09.200,HTTP,192.168.1.30,192.168.1.97,252,445,None,LOW,0.0,0
2025-11-01 09:39:10.600,DNS,192.168.1.98,192.168.1.85,60,3306,None,LOW,0.0,0
2025-11-01 09:39:12.000,HTTPS,192.168.1.30,192.168.1.1,656,8443,None,LOW,0.0,0
2025-11-01 09:39:13.400,ICMP,192.168.1.51,192.168.1.108,1797,22,None,LOW,0.0,0
2025-11-01 09:39:14.800,ARP,192.168.1.118,192.168.1.75,113,443,None,LOW,0.0,0
2025-11-01 09:39:16.200,TCP,192.168.1.88,192.168.1.65,422,21,None,LOW,0.0,0
2025-11-01 09:39:17.600,HTTP,192.168.1.48,192.168.1.46,295,53,None,LOW,0.0,0
2025-11-01 09:39:19.000,TCP,192.168.1.108,192.168.1.59,486,445,None,LOW,0.0,0
2025-11-01 09:39:20.400,UDP,192.168.1.33,192.168.1.75,141,445,None,LOW,0.0,0
2025-11-01 09:39:21.800,HTTPS,192.168.1.105,192.168.1.7,520,53,None,LOW,0.0,0
2025-11-01 09:39:23.200,ARP,192.168.1.113,192.168.1.66,669,25,None,LOW,0.0,0
2025-11-01 09:39:24.600,DNS,192.168.1.74,192.168.1.15,576,8443,None,LOW,0.0,0
2025-11-01 09:39:26.000,HTTP,192.168.1.82,192.168.1.72,40,110,None,LOW,0.0,0
2025-11-01 09:39:27.400,HTTPS,192.168.1.19,192.168.1.118,43,53,None,LOW,0.0,0
2025-11-01 09:39:28.800,HTTPS,192.168.1.71,192.168.1.116,107,53,None,LOW,0.0,0
2025-11-01 09:39:30.200,HTTP,192.168.1.57,192.168.1.47,337,22,None,LOW,0.0,0
2025-11-01 09:39:31.600,HTTPS,192.168.1.19,192.168.1.90,478,110,None,LOW,0.0,0
2025-11-01 09:39:33.000,HTTP,192.168.1.88,192.168.1.40,69,443,None,LOW,0.0,0
2025-11-01 09:39:34.400,HTTP,192.168.1.79,192.168.1.42,361,445,None,LOW,0.0,0
2025-11-01 09:39:35.800,HTTP,192.168.1.41,192.168.1.51,761,53,None,LOW,0.0,0
2025-11-01 09:39:37.200,ICMP,192.168.1.42,192.168.1.35,545,80,None,LOW,0.0,0
2025-11-01 09:39:38.600,ARP,192.168.1.87,192.168.1.116,140,443,None,LOW,0.0,0
2025-11-01 09:39:40.000,ICMP,192.168.1.52,192.168.1.110,157,443,None,LOW,0.0,0
2025-11-01 09:39:41.400,HTTPS,192.168.1.116,192.168.1.105,51,80,None,LOW,0.0,0
2025-11-01 09:39:42.800,HTTPS,192.168.1.4,192.168.1.41,1975,22,None,LOW,0.0,0
2025-11-01 09:39:44.200,HTTPS,192.168.1.102,192.168.1.85,432,8080,None,LOW,0.0,0
2025-11-01 09:39:45.600,HTTPS,192.168.1.4,192.168.1.57,40,3306,None,LOW,0.0,0
2025-11-01 09:39:47.000,HTTP,192.168.1.5,192.168.1.38,1066,110,None,LOW,0.0,0
2025-11-01 09:39:48.400,ARP,192.168.1.41,192.168.1.72,539,443,None,LOW,0.0,0
2025-11-01 09:39:49.800,HTTPS,192.168.1.108,192.168.1.107,1025,8443,None,LOW,0.0,0
2025-11-01 09:39:51.200,ARP,192.168.1.87,192.168.1.96,125,3389,Port Scan,MEDIUM,4.0,1
2025-11-01 09:39:52.600,DNS,192.168.1.104,192.168.1.8,147,8443,None,LOW,0.0,0
2025-11-01 09:39:54.000,HTTP,192.168.1.117,192.168.1.108,92,445,None,LOW,0.0,0
2025-11-01 09:39:55.400,HTTP,192.168.1.101,192.168.1.74,3104,21,None,LOW,0.0,0
2025-11-01 09:39:56.800,TCP,192.168.1.61,192.168.1.63,134,443,None,LOW,0.0,0
2025-11-01 09:39:58.200,HTTPS,192.168.1.75,192.168.1.87,77,53,None,LOW,0.0,0
2025-11-01 09:39:59.600,HTTP,192.168.1.55,192.168.1.4,112,25,None,LOW,0.0,0
2025-11-01 09:40:01.000,ICMP,192.168.1.75,192.168.1.48,165,3306,None,LOW,0.0,0
2025-11-01 09:40:02.400,HTTP,192.168.1.13,192.168.1.52,1583,8080,None,LOW,0.0,0
2025-11-01 09:40:03.800,DNS,192.168.1.14,192.168.1.38,341,3389,None,LOW,0.0,0
2025-11-01 09:40:05.200,ICMP,192.168.1.60,192.168.1.94,1075,3389,None,LOW,0.0,0
2025-11-01 09:40:06.600,HTTPS,192.168.1.72,192.168.1.105,344,3306,None,LOW,0.0,0
2025-11-01 09:40:08.000,HTTP,192.168.1.25,192.168.1.87,197,8443,None,LOW,0.0,0
2025-11-01 09:40:09.400,HTTP,192.168.1.82,192.168.1.5,70,25,None,LOW,0.0,0
2025-11-01 09:40:10.800,HTTPS,192.168.1.115,192.168.1.85,1657,8080,None,LOW,0.0,0
2025-11-01 09:40:12.200,HTTP,192.168.1.44,192.168.1.120,803,3389,None,LOW,0.0,0
2025-11-01 09:40:13.600,DNS,192.168.1.108,192.168.1.70,896,443,None,LOW,0.0,0
2025-11-01 09:40:15.000,HTTP,192.168.1.82,192.168.1.113,742,3306,None,LOW,0.0,0
2025-11-01 09:40:16.400,HTTPS,192.168.1.10,192.168.1.81,104,22,None,LOW,0.0,0
2025-11-01 09:40:17.800,ICMP,192.168.1.71,192.168.1.89,336,445,None,LOW,0.0,0
2025-11-01 09:40:19.200,TCP,192.168.1.50,192.168.1.24,901,443,None,LOW,0.0,0
2025-11-01 09:40:20.600,ARP,192.168.1.44,192.168.1.86,759,22,None,LOW,0.0,0
2025-11-01 09:40:22.000,HTTPS,192.168.1.14,192.168.1.77,295,3389,None,LOW,0.0,0
2025-11-01 09:40:23.400,ARP,192.168.1.15,192.168.1.17,2617,8443,None,LOW,0.0,0
2025-11-01 09:40:24.800,HTTPS,192.168.1.16,192.168.1.78,463,443,None,LOW,0.0,0
2025-11-01 09:40:26.200,HTTPS,192.168.1.2,192.168.1.98,1195,53,None,LOW,0.0,0
2025-11-01 09:40:27.600,HTTP,192.168.1.30,192.168.1.90,311,22,None,LOW,0.0,0
2025-11-01 09:40:29.000,UDP,192.168.1.30,192.168.1.83,156,110,None,LOW,0.0,0
2025-11-01 09:40:30.400,HTTPS,192.168.1.82,192.168.1.26,782,53,None,LOW,0.0,0
2025-11-01 09:40:31.800,HTTPS,192.168.1.31,192.168.1.3,590,8080,None,LOW,0.0,0
2025-11-01 09:40:33.200,HTTPS,192.168.1.108,192.168.1.2,370,21,None,LOW,0.0,0
2025-11-01 09:40:34.600,HTTPS,192.168.1.112,192.168.1.92,88,3306,None,LOW,0.0,0
2025-11-01 09:40:36.000,TCP,192.168.1.77,192.168.1.2,823,110,None,LOW,0.0,0
2025-11-01 09:40:37.400,DNS,192.168.1.20,192.168.1.22,94,445,None,LOW,0.0,0
2025-11-01 09:40:38.800,DNS,192.168.1.49,192.168.1.71,621,25,None,LOW,0.0,0
2025-11-01 09:40:40.200,HTTP,192.168.1.114,192.168.1.4,65,21,None,LOW,0.0,0
2025-11-01 09:40:41.600,HTTPS,192.168.1.35,192.168.1.113,88,445,None,LOW,0.0,0
2025-11-01 09:40:43.000,HTTPS,192.168.1.23,192.168.1.38,347,3306,None,LOW,0.0,0
2025-11-01 09:40:44.400,HTTP,192.168.1.106,192.168.1.103,490,22,None,LOW,0.0,0
2025-11-01 09:40:45.800,HTTPS,192.168.1.97,192.168.1.84,317,3306,None,LOW,0.0,0
2025-11-01 09:40:47.200,DNS,192.168.1.102,192.168.1.70,129,443,None,LOW,0.0,0
2025-11-01 09:40:48.600,HTTP,192.168.1.99,192.168.1.73,930,3306,None,LOW,0.0,0
2025-11-01 09:40:50.000,ARP,192.168.1.115,192.168.1.52,289,3306,None,LOW,0.0,0
2025-11-01 09:40:51.400,HTTPS,192.168.1.100,192.168.1.31,308,110,None,LOW,0.0,0
2025-11-01 09:40:52.800,HTTP,192.168.1.61,192.168.1.26,202,8080,None,LOW,0.0,0
2025-11-01 09:40:54.200,HTTPS,192.168.1.84,192.168.1.36,102,80,None,LOW,0.0,0
2025-11-01 09:40:55.600,ICMP,192.168.1.55,192.168.1.26,945,443,None,LOW,0.0,0
2025-11-01 09:40:57.000,TCP,192.168.1.67,192.168.1.28,113,8443,None,LOW,0.0,0
2025-11-01 09:40:58.400,ICMP,192.168.1.8,192.168.1.5,1875,8443,None,LOW,0.0,0
2025-11-01 09:40:59.800,HTTPS,192.168.1.40,192.168.1.115,90,8443,None,LOW,0.0,0
2025-11-01 09:41:01.200,HTTP,192.168.1.59,192.168.1.74,360,8080,None,LOW,0.0,0
2025-11-01 09:41:02.600,ARP,192.168.1.32,192.168.1.18,265,8443,None,LOW,0.0,0
2025-11-01 09:41:04.000,HTTPS,192.168.1.93,192.168.1.15,213,3389,None,LOW,0.0,0
2025-11-01 09:41:05.400,TCP,192.168.1.7,192.168.1.57,554,3306,None,LOW,0.0,0
2025-11-01 09:41:06.800,HTTP,192.168.1.2,192.168.1.97,631,3306,None,LOW,0.0,0
2025-11-01 09:41:08.200,HTTPS,192.168.1.85,192.168.1.5,465,445,None,LOW,0.0,0
2025-11-01 09:41:09.600,HTTP,192.168.1.6,192.168.1.37,68,8080,None,LOW,0.0,0
2025-11-01 09:41:11.000,HTTPS,192.168.1.92,192.168.1.104,60,25,Port Scan,MEDIUM,4.0,1
2025-11-01 09:41:12.400,DNS,192.168.1.112,192.168.1.86,55,21,None,LOW,0.0,0
2025-11-01 09:41:13.800,HTTPS,192.168.1.106,192.168.1.86,182,80,None,LOW,0.0,0
2025-11-01 09:41:15.200,HTTPS,192.168.1.36,192.168.1.22,3097,8443,None,LOW,0.0,0
2025-11-01 09:41:16.600,HTTPS,192.168.1.32,192.168.1.52,230,3306,None,LOW,0.0,0
2025-11-01 09:41:18.000,HTTPS,192.168.1.45,192.168.1.15,3044,8443,None,LOW,0.0,0
2025-11-01 09:41:19.400,TCP,192.168.1.42,192.168.1.17,235,443,None,LOW,0.0,0
2025-11-01 09:41:20.800,UDP,192.168.1.53,192.168.1.51,296,110,None,LOW,0.0,0
2025-11-01 09:41:22.200,ICMP,192.168.1.110,192.168.1.45,500,110,None,LOW,0.0,0
2025-11-01 09:41:23.600,TCP,192.168.1.9,192.168.1.63,172,3306,None,LOW,0.0,0
2025-11-01 09:41:25.000,HTTPS,192.168.1.75,192.168.1.28,321,443,None,LOW,0.0,0
2025-11-01 09:41:26.400,DNS,192.168.1.87,192.168.1.59,40,8080,None,LOW,0.0,0
2025-11-01 09:41:27.800,HTTPS,192.168.1.114,192.168.1.86,84,21,None,LOW,0.0,0
2025-11-01 09:41:29.200,HTTPS,192.168.1.75,192.168.1.21,40,21,None,LOW,0.0,0
2025-11-01 09:41:30.600,TCP,192.168.1.49,192.168.1.42,584,8443,None,LOW,0.0,0
2025-11-01 09:41:32.000,HTTP,192.168.1.2,192.168.1.81,47,25,None,LOW,0.0,0
2025-11-01 09:41:33.400,UDP,192.168.1.67,192.168.1.69,1331,445,None,LOW,0.0,0
2025-11-01 09:41:34.800,HTTPS,192.168.1.11,192.168.1.82,375,25,None,LOW,0.0,0
2025-11-01 09:41:36.200,ARP,192.168.1.50,192.168.1.17,773,8080,None,LOW,0.0,0
2025-11-01 09:41:37.600,DNS,192.168.1.35,192.168.1.68,112,25,DNS Poisoning,HIGH,7.4,1
2025-11-01 09:41:39.000,UDP,192.168.1.15,192.168.1.118,63,445,None,LOW,0.0,0
2025-11-01 09:41:40.400,ARP,192.168.1.107,192.168.1.7,161,8080,None,LOW,0.0,0
2025-11-01 09:41:41.800,ARP,192.168.1.75,192.168.1.89,877,445,ARP Spoof,CRITICAL,8.1,1
2025-11-01 09:41:43.200,HTTP,192.168.1.31,192.168.1.101,3096,3306,None,LOW,0.0,0
2025-11-01 09:41:44.600,HTTPS,192.168.1.92,192.168.1.40,450,3306,None,LOW,0.0,0
2025-11-01 09:41:46.000,HTTP,192.168.1.62,192.168.1.40,50,21,None,LOW,0.0,0
2025-11-01 09:41:47.400,DNS,192.168.1.28,192.168.1.43,76,3306,None,LOW,0.0,0
2025-11-01 09:41:48.800,HTTPS,192.168.1.96,192.168.1.73,41,25,None,LOW,0.0,0
2025-11-01 09:41:50.200,DNS,192.168.1.25,192.168.1.83,209,8443,None,LOW,0.0,0
2025-11-01 09:41:51.600,HTTP,192.168.1.84,192.168.1.51,175,80,None,LOW,0.0,0
2025-11-01 09:41:53.000,HTTP,192.168.1.92,192.168.1.73,207,21,None,LOW,0.0,0
2025-11-01 09:41:54.400,DNS,192.168.1.25,192.168.1.23,67,8080,None,LOW,0.0,0
2025-11-01 09:41:55.800,HTTP,192.168.1.75,192.168.1.95,59,110,None,LOW,0.0,0
2025-11-01 09:41:57.200,HTTP,192.168.1.83,192.168.1.32,273,21,None,LOW,0.0,0
2025-11-01 09:41:58.600,HTTP,192.168.1.92,192.168.1.116,437,443,None,LOW,0.0,0
2025-11-01 09:42:00.000,ICMP,192.168.1.1,192.168.1.31,59,21,None,LOW,0.0,0
2025-11-01 09:42:01.400,DNS,192.168.1.59,192.168.1.17,432,3306,None,LOW,0.0,0
2025-11-01 09:42:02.800,HTTPS,192.168.1.69,192.168.1.112,762,8080,None,LOW,0.0,0
2025-11-01 09:42:04.200,HTTPS,192.168.1.74,192.168.1.103,40,8443,None,LOW,0.0,0
2025-11-01 09:42:05.600,HTTPS,192.168.1.42,192.168.1.58,1621,443,Port Scan,MEDIUM,4.0,1
2025-11-01 09:42:07.000,TCP,192.168.1.110,192.168.1.86,568,443,None,LOW,0.0,0
2025-11-01 09:42:08.400,DNS,192.168.1.34,192.168.1.35,770,443,None,LOW,0.0,0
2025-11-01 09:42:09.800,HTTPS,192.168.1.100,192.168.1.30,71,8443,None,LOW,0.0,0
2025-11-01 09:42:11.200,HTTP,192.168.1.66,192.168.1.64,629,110,None,LOW,0.0,0
